ticker,company_name,current_price,strike,expiration,days_to_expiry,bid_price,open_interest,investment,premium_received,dividend_income,reinvestment_income,exercise_proceeds,net_profit,net_outlay,total_return,annualized_return,max_drawdown,current_yield,breakeven_price,downside_protection_pct,intrinsic_value,extrinsic_value,annual_dividend,warning_flag,is_aristocrat
ADM,Archer-Daniels-Midland Company,60.31,40,2028-01-21,843,22.1,5,6031,2210,465.2922077922078,26.968380027868005,4000,671.2605878200757,3821,0.1756766783093629,0.07258835591248247,-0.5745265689660903,0.03365942629746311,38.21,0.36644005969159343,20.310000000000002,1.7899999999999991,2.0300000000000002,FALSE,TRUE
O,Realty Income Corporation,60.55,47.5,2028-01-21,843,13.4,13,6055,1340,736.2564935064936,42.673495455861726,4750,813.9299889623562,4715,0.17262566043740324,0.07138227883876525,-0.383157599993891,0.01777043765483072,47.15,0.2213047068538398,13.049999999999997,0.3500000000000032,1.076,FALSE,TRUE
XOM,Exxon Mobil Corporation,114.22,90,2028-01-21,843,28.9,226,11422,2890,911.1026200873362,52.8075933605029,9000,1431.910213447838,8532,0.16782820129487083,0.06948222386720815,-0.2050865063513852,0.03466993521274733,85.32,0.25302048677989847,24.22,4.68,3.96,FALSE,TRUE
IBM,International Business Machines,279.8,190,2028-01-21,843,102.7,171,27980,10270,1552.8947368421052,90.00592467505173,19000,2932.9006615171565,17710,0.16560703904670562,0.06860102376651223,-0.20357553007443246,0.023945675482487487,177.10000000000002,0.36704789135096494,89.80000000000001,12.899999999999991,6.699999999999999,FALSE,TRUE
SWK,"Stanley Black & Decker, Inc.",73.9,40,2028-01-21,843,32.6,7,7390.000000000001,3260,768.8901098901099,44.56494292387961,4000,683.4550528139889,4130.000000000001,0.16548548494285442,0.0685527722262893,-0.7468847705270089,0.044519621109607575,41.300000000000004,0.44113667117726657,33.900000000000006,-1.3000000000000043,3.29,FALSE,TRUE
BDX,"Becton, Dickinson and Company",184,145,2028-01-21,843,50.5,3,18400,5050,963.4285714285716,55.840410410644346,14500,2169.2689818392173,13350,0.1624920585647354,0.06736361432284932,-0.41764520600468497,0.022608695652173914,133.5,0.27445652173913043,39,11.5,4.16,FALSE,TRUE
CAT,"Caterpillar, Inc.",471.61,340,2028-01-21,843,166.05,46,47161,16605,1389.6615720524019,80.54491512561555,34000,4914.206487178017,30556,0.16082623665329288,0.06670110377961125,-0.34288044705235365,0.012171073556540362,305.56,0.35209177074277476,131.61,34.44,5.74,FALSE,TRUE
CHRW,"C.H. Robinson Worldwide, Inc.",131.87,105,2028-01-21,843,36,1,13187,3600,574.3516483516485,33.2894754371149,10500,1520.6411237887623,9587,0.15861490808269138,0.06582080759580777,-0.43212047129554493,0.018806400242663227,95.87,0.2729961325547888,26.870000000000005,9.129999999999995,2.48,FALSE,TRUE
ED,"Consolidated Edison, Inc.",99.57,65,2027-01-15,472,35.3,5,9957,3529.9999999999995,439.91228070175436,14.098916920050748,6500,527.011197621805,6427,0.08199956396791737,0.06284021713557597,-0.22027077464256303,0.03394596766094205,64.27,0.35452445515717584,34.56999999999999,0.730000000000004,3.38,FALSE,TRUE
SJM,The J.M. Smucker Company,107.46,80,2027-01-15,472,28,20,10746,2800,569.2982456140351,18.24565719065391,8000,641.5439028046894,7946,0.08073796914229668,0.0618817679798751,-0.419336946992059,0.04038712078913084,79.46,0.2605620696072958,27.459999999999994,0.5400000000000063,4.34,FALSE,TRUE
CL,Colgate-Palmolive Company,80.4,60,2028-01-21,843,23.7,16,8040.000000000001,2370,481.7142857142858,27.920205205322173,6000,839.6344909196077,5670.000000000001,0.14808368446553927,0.06161535963118436,-0.2703870271249997,0.025373134328358207,56.7,0.2947761194029851,20.400000000000006,3.2999999999999936,2.04,FALSE,TRUE
CLX,Clorox Company (The),122.99,80,2028-01-21,843,43.1,2,12299,4310,1095.7232704402513,63.50822358024014,8000,1170.2314940204924,7989,0.1464803472300028,0.06097318098595683,-0.4806913265957869,0.03984063745019921,79.88999999999999,0.35043499471501754,42.989999999999995,0.11000000000000654,4.9,FALSE,TRUE
KMB,Kimberly-Clark Corporation,122.66,95,2028-01-21,843,29,4,12266,2900,1167.2307692307693,67.65280492058834,9500,1368.8835741513576,9366,0.14615455628351032,0.060842630923126695,-0.28985231248954313,0.040763084950269035,93.66,0.23642589271156042,27.659999999999997,1.3400000000000034,5,FALSE,TRUE
ABBV,AbbVie Inc.,223.16,150,2028-01-21,843,78.25,31,22316,7825,1506.013071895425,87.28865897524469,15000,2102.3017308706694,14491,0.14507637367129042,0.06041043440959615,-0.2426269466053165,0.028992651012726293,144.91,0.3506452769313497,73.16,5.090000000000003,6.47,FALSE,TRUE
JNJ,Johnson & Johnson,181.62,140,2028-01-21,843,48.3,1,18162,4830,1183.477321814255,68.59445663294593,14000,1920.0717784472,13332,0.1440197853620762,0.05998667019251003,-0.2362776100540489,0.02797048783173659,133.32,0.2659398744631649,41.620000000000005,6.679999999999993,5.08,FALSE,TRUE
ABT,Abbott Laboratories,133.11,100,2028-01-21,843,40.65,21,13311.000000000002,4065,541.7973856209151,31.40262731426486,10000,1327.2000129351782,9246.000000000002,0.1435431551952388,0.05979543624462513,-0.36243462349160793,0.017429193899782133,92.46000000000001,0.305386522425062,33.110000000000014,7.539999999999985,2.32,FALSE,TRUE
PG,Procter & Gamble Company (The),153.53,115,2028-01-21,843,43.8,9,15353,4380,977.0296052631577,56.62872760805337,11500,1560.6583328712113,10973,0.14222713322438815,0.0592671860368541,-0.24633093553257196,0.02688725330554289,109.73,0.2852862632710219,38.53,5.269999999999996,4.128,FALSE,TRUE
KO,Coca-Cola Company (The),66.04,50,2028-01-21,843,17.9,48,6604.000000000001,1789.9999999999998,469.35589519650654,27.203911731168162,5000,682.5598069276739,4814.000000000001,0.14178641606308137,0.0590902053758533,-0.2088808066393816,0.030511811023622045,48.14000000000001,0.2710478497880072,16.040000000000006,1.8599999999999923,2.015,FALSE,TRUE
LOW,"Lowe's Companies, Inc.",253.32,170,2028-01-21,843,93.6,1,25332,9360,1109.2105263157894,64.28994619646551,17000,2201.5004725122562,15972,0.13783499076585626,0.05750168123348853,-0.34344633329052243,0.01835622927522501,159.72,0.3694931312174325,83.32,10.280000000000001,4.6499999999999995,FALSE,TRUE
MCD,McDonald's Corporation,302.99,220,2028-01-21,843,94.1,2,30299,9410,1636.0855263157894,94.82767063978663,22000,2841.9131969555747,20889,0.13604831236323303,0.05678238644356348,-0.1820450260449913,0.02336710782534077,208.89000000000001,0.3105713059836958,82.99000000000001,11.109999999999985,7.08,FALSE,TRUE
SPGI,S&P Global Inc.,491.34,350,2027-01-15,472,159.1,6,49134,15910,499.03083700440527,15.993630139728985,35000,2291.0244671441324,33224,0.06895691268794042,0.052919260291205195,-0.401590925555447,0.00771359954410388,332.24,0.32380836080921555,141.33999999999997,17.76000000000002,3.79,FALSE,TRUE
LIN,Linde plc,476.49,330,2027-01-15,472,160.1,10,47649,16010,774.6170678336979,24.82599864413621,33000,2160.443066477834,31639,0.06828417669578159,0.05240679862289843,-0.23721962420468595,0.012361224789607337,316.39,0.33599865684484465,146.49,13.609999999999985,5.89,FALSE,TRUE
GD,General Dynamics Corporation,332.17,240,2028-01-21,843,105.5,5,33217,10550,1411.2723214285716,81.7974761874673,24000,2826.0697976160372,22667,0.12467771639899577,0.05218961986146353,-0.22956404362041896,0.017581358942710058,226.67000000000002,0.3176084535027245,92.17000000000002,13.329999999999984,5.84,FALSE,TRUE
EMR,Emerson Electric Company,129.25,90,2028-01-21,843,44.5,4,12925,4450,488.05263157894734,28.287576326444828,9000,1041.3402079053922,8475,0.12287200093278963,0.05145784356601446,-0.3087984894231466,0.016340425531914893,84.75,0.344294003868472,39.25,5.25,2.112,FALSE,TRUE
WMT,Walmart Inc.,103.08,65,2028-01-21,843,42.95,53,10308,4295,213.93628509719224,12.399767160570997,6500,713.3360522577641,6013,0.11863230538130119,0.049737056462526574,-0.26008632712019897,0.00885719829258828,60.129999999999995,0.4166666666666667,38.08,4.8700000000000045,0.9129999999999999,FALSE,TRUE
NEE,"NextEra Energy, Inc.",76.21,50,2028-01-21,843,26.5,43,7620.999999999999,2650,529.9124168514412,30.713773409069756,5000,589.626190260512,4970.999999999999,0.11861319458067031,0.04972929149853256,-0.4717223717610421,0.029077548878099987,49.709999999999994,0.34772339587980583,26.209999999999994,0.29000000000000625,2.2159999999999997,FALSE,TRUE
ADP,"Automatic Data Processing, Inc.",292.66,185,2028-01-21,843,113.5,1,29266.000000000004,11350,1426.6153846153848,82.68676156960797,18500,2093.3021461849894,17916.000000000004,0.11683981615232134,0.04900841742624218,-0.2256761384984739,0.021048315451377024,179.16000000000003,0.3878220460602747,107.66000000000003,5.839999999999975,6.16,FALSE,TRUE
SYY,Sysco Corporation,81.84,65,2027-01-15,472,18,53,8184,1800,280.0879120879121,8.976644608644595,6500,405.0645566965577,6384,0.06344996188855853,0.048722144099379916,-0.30142634144168307,0.02529325513196481,63.84,0.21994134897360704,16.840000000000003,1.1599999999999966,2.0700000000000003,FALSE,TRUE
SHW,Sherwin-Williams Company (The),342.92,190,2028-01-21,843,165.5,2,34292,16550,730.2302631578948,42.3242145793398,19000,2030.5544777372343,17742,0.11444901802148767,0.048035535638475624,-0.4286119970234621,0.0089962673509856525,177.42000000000002,0.48261985302694504,152.92000000000002,12.579999999999984,3.085,FALSE,TRUE
PPG,"PPG Industries, Inc.",104.02,65,2028-01-21,843,39.5,5,10402,3950,651.9934640522877,37.78960236123399,6500,737.7830664135217,6452,0.11434951432323648,0.04799501919568927,-0.49728512728782504,0.02643722361084407,64.52,0.37973466641030573,39.019999999999996,0.480000000000004,2.75,FALSE,TRUE
MDT,Medtronic plc.,93.97,70,2028-01-21,843,25,10,9397,2500,646.3606911447084,37.46312631491663,7000,786.8238174596263,6897,0.11408203819916286,0.04788609668121824,-0.4863505123496624,0.029903160583164837,68.97,0.26604235394274767,23.97,1.0300000000000011,2.8099999999999996,FALSE,TRUE
CB,Chubb Limited,279.56,210,2027-01-15,472,77,53,27956,7700,502.0175438596491,16.089352249940266,21000,1262.106896109588,20256,0.06230780490272453,0.04785103423028536,-0.1998615478318567,0.013235083702961798,202.56,0.2754328230075833,69.56,7.439999999999998,3.7,FALSE,TRUE
CTAS,Cintas Corporation,203.91,150,2028-01-21,843,65,3,20391,6500,414.1375545851528,24.00345152750132,15000,1547.1410061126517,13891,0.11137722310219939,0.04678379876138794,-0.24233832074443012,0.00794468147712226,138.91,0.31876808395860917,53.91,11.090000000000003,1.62,FALSE,TRUE
MKC,"McCormick & Company, Incorporat",66.8,50,2027-01-15,472,17.4,11,6680,1739.9999999999998,231.87772925764193,7.431538022076583,5000,299.30926727971837,4940,0.060588920501967285,0.046539660719544296,-0.42884539633198004,0.026497005988023955,49.4,0.26047904191616766,16.799999999999997,0.6000000000000014,1.77,FALSE,TRUE
ESS,"Essex Property Trust, Inc.",266.22,200,2026-04-17,199,65.6,3,26622.000000000004,6559.999999999999,555.9021739130435,7.443071649777748,20000,501.3452455628176,20062.000000000004,0.02498979391699818,0.04631263489307691,-0.45403690545249736,0.037713169559011335,200.62000000000003,0.24641274134174737,66.22000000000003,-0.620000000000033,10.04,FALSE,TRUE
FAST,Fastenal Company,48.87,37.5,2028-01-21,843,13,5,4887,1300,201.14967462039047,11.658654017406763,3750,375.8083286377969,3587,0.10476953683796958,0.0440845437296411,-0.3190003076865513,0.030284428074483324,35.87,0.266011868221813,11.369999999999997,1.6300000000000026,1.48,FALSE,TRUE
GPC,Genuine Parts Company,139.22,110,2026-03-20,171,29.5,3,13922,2950,193.54945054945057,2.2247519520475,11000,223.7742025014977,10972,0.020395023924671685,0.044037337409090105,-0.4364587697381262,0.029377962936359716,109.72,0.21189484269501507,29.22,0.28000000000000114,4.09,FALSE,TRUE
GWW,"W.W. Grainger, Inc.",947.98,700,2026-04-17,199,258.1,1,94798,25810.000000000004,490.9825327510917,6.573851194594113,70000,1509.5563839456881,68988,0.02188143421965687,0.040500131337048995,-0.246533419437327,0.009093018840059915,689.88,0.272263127914091,247.98000000000002,10.120000000000005,8.62,FALSE,TRUE
CAH,"Cardinal Health, Inc.",154.57,75,2028-01-21,843,81.5,25,15457,8150,468.2315217391304,27.13874294006451,7500,688.3702646791935,7307,0.09420696108925598,0.039750626466566796,-0.26560999673008506,0.013126738694442648,73.07,0.5272691984214272,79.57,1.9300000000000068,2.029,FALSE,TRUE
ECL,Ecolab Inc.,272.91,200,2026-04-17,199,75.5,23,27291.000000000004,7550,142.14285714285714,1.9031756302933651,20000,403.04603277314527,19741.000000000004,0.020416697876153446,0.037766240686050834,-0.44265283182395376,0.009526950276647978,197.41000000000003,0.27664797918727785,72.910000000000025,2.589999999999975,2.6,FALSE,TRUE
NDSN,Nordson Corporation,227.35,135,2026-03-20,171,92.6,12,22735,9260,146.36743215031314,1.682418779635815,13500,173.04985092995048,13475,0.012842289493873876,0.02761170958111281,-0.39936897806113447,0.013899274246756103,134.75,0.4073015174840554,92.35,0.25,3.16,FALSE,TRUE
CINF,Cincinnati Financial Corporatio,156.37,100,2026-03-20,171,55.9,100,15637,5590,161.35574837310193,1.854701809527626,10000,116.21045018262885,10047,0.011566681614673916,0.024851190170884996,-0.3658761083552263,0.021871202916160386,100.47,0.3574854511734988,56.370000000000005,-0.47000000000000597,3.42,FALSE,TRUE
ROP,"Roper Technologies, Inc.",500.96,400,2025-12-19,80,102.3,10,50096,10230,71.73913043478261,0.3846069158787322,40000,206.1237373506592,39866,0.005170414321744324,0.023808236120503645,-0.2784543066565086,0.006437639731715106,398.65999999999997,0.20420792079207925,100.95999999999998,1.3400000000000176,3.2249999999999996,FALSE,TRUE
DOV,Dover Corporation,166.64,100,2026-03-20,171,66.6,4,16664,6659.999999999999,97.71428571428572,1.123175742781262,10000,94.83746145706391,10004,0.009479954164040775,0.020343850056164348,-0.3626721900391609,0.012391982717234759,100.03999999999999,0.399663946231397,66.63999999999999,-0.03999999999999204,2.065,FALSE,TRUE
AFL,AFLAC Incorporated,111.35,80,2027-01-15,472,29.8,202,11135,2980,300.17543859649123,9.620437427799335,8000,154.79587602429092,8155,0.018981713798196312,0.014647316807975264,-0.20429306310329015,0.020116748989672202,81.55,0.2676246070947463,31.349999999999994,-1.5499999999999936,2.2399999999999998,FALSE,TRUE
FDS,FactSet Research Systems Inc.,290.67,150,2026-03-20,171,139.2,4,29067,13919.999999999998,206.70329670329673,2.37594868665267,15000,62.07924538994848,15147.000000000002,0.004098451534293819,0.008768498692842686,-0.42737838971080117,0.014724601782089656,151.47000000000003,0.4788935906698317,140.67000000000002,-1.4700000000000273,4.28,FALSE,TRUE
PNR,Pentair plc.,109.64,70,2027-01-15,472,39,8,10964,3900,129.38596491228068,4.146740270603161,7000,69.53270518288264,7064,0.009843248185572287,0.007603375290344161,-0.5141968015071047,0.00893834367019336,70.64,0.3557095950383072,39.64,-0.6400000000000006,0.98,FALSE,TRUE
ES,Eversource Energy (D/B/A),70.53,55,2026-04-17,199,14.1,6,7053,1410,151.36060606060605,2.0265936863184497,5500,10.387199746924125,5643,0.0018407229748226342,0.003378792207437975,-0.4444562224406007,0.04216645399120942,56.43,0.19991492981709913,15.530000000000001,-1.4300000000000015,2.974,FALSE,TRUE
