ticker,company_name,current_price,strike,expiration,days_to_expiry,bid_price,open_interest,investment,premium_received,dividend_income,reinvestment_income,exercise_proceeds,net_profit,net_outlay,total_return,annualized_return,max_drawdown,current_yield,breakeven_price,downside_protection_pct,intrinsic_value,extrinsic_value,annual_dividend,warning_flag,is_aristocrat
JNJ,Johnson & Johnson,181.62,135,2027-12-17,808,50.15,3,18162,5015,1134.3412526997843,62.94249573296036,13500,1550.2837484327465,13147,0.11791920198012829,0.05164355980389468,-0.2362776100540489,0.02797048783173659,131.47,0.27612597731527366,46.620000000000005,3.529999999999994,5.08,FALSE,TRUE
LIN,Linde plc,476.49,300,2027-01-15,472,185.5,4,47649,18550,774.6170678336979,24.82599864413621,30000,1700.4430664778338,29099,0.058436477764797205,0.044896836666799445,-0.23721962420468595,0.012361224789607337,290.99,0.38930512707506976,176.49,9.009999999999991,5.89,FALSE,TRUE
O,Realty Income Corporation,60.55,32.5,2027-01-15,472,25.8,0,6055,2580,412.2337662337663,13.211837624760163,3250,200.44560385852674,3475,0.05768218816072712,0.04432095574245576,-0.383157599993891,0.01777043765483072,34.75,0.426094137076796,28.049999999999997,-2.2499999999999964,1.076,FALSE,TRUE
XOM,Exxon Mobil Corporation,114.22,75,2027-06-17,625,37.95,1,11422,3795.0000000000005,675.4912663755458,28.814528114224338,7500,577.30579448977,7627,0.07569238160348368,0.043532180032113565,-0.2050865063513852,0.03466993521274733,76.27,0.3322535457888286,39.22,-1.269999999999996,3.96,FALSE,TRUE
MDT,Medtronic plc.,93.97,65,2027-01-15,472,28.5,20,9397,2850,361.9006479481642,11.598692267909112,6500,326.4993402160726,6547,0.049870068766774495,0.03835111043382278,-0.4863505123496624,0.029903160583164837,65.47,0.30328828349473236,28.97,-0.46999999999999886,2.8099999999999996,FALSE,TRUE
GPC,Genuine Parts Company,139.22,95,2026-02-20,143,44,10,13922,4400,161.85714285714286,1.5543698719998464,9500,141.4115127291443,9522,0.0148510305323613,0.0383446449602709,-0.4364587697381262,0.029377962936359716,95.22,0.31604654503663265,44.22,-0.21999999999999886,4.09,FALSE,TRUE
CLX,Clorox Company (The),122.99,80,2026-04-17,199,42,1,12299,4200,258.65828092243186,3.46322106309149,8000,163.12150198552263,8099,0.0201409435714931,0.037251918667666084,-0.4806913265957869,0.03984063745019921,80.99,0.3414911781445646,42.989999999999995,-0.9899999999999949,4.9,FALSE,TRUE
GD,General Dynamics Corporation,332.17,200,2027-01-15,472,132.5,32,33217,13250,790.1785714285716,25.32473522404074,20000,848.5033066526157,19967,0.04249528254883637,0.032706218589627856,-0.22956404362041896,0.017581358942710058,199.67000000000002,0.3988921335460758,132.17000000000002,0.3299999999999841,5.84,FALSE,TRUE
ABT,Abbott Laboratories,133.11,75,2027-01-15,472,58,2,13311.000000000002,5800,303.355119825708,9.722344247521345,7500,302.07746407322884,7511.000000000002,0.04021800879686177,0.03096129499647149,-0.36243462349160793,0.017429193899782133,75.11000000000001,0.43572984749455335,58.110000000000014,-0.11000000000001364,2.32,FALSE,TRUE
CINF,Cincinnati Financial Corporatio,156.37,125,2026-03-20,171,31.5,1,15637,3150,161.35574837310193,1.854701809527626,12500,176.21045018262885,12487,0.014111511987076868,0.030362328042866427,-0.3658761083552263,0.021871202916160386,124.87,0.20144529001726674,31.370000000000005,0.12999999999999545,3.42,FALSE,TRUE
CB,Chubb Limited,279.56,165,2027-01-15,472,115.5,1,27956,11550,502.0175438596491,16.089352249940266,16500,612.106896109588,16406,0.03730994124768914,0.028731776381224483,-0.1998615478318567,0.013235083702961798,164.06,0.41314923451137503,114.56,0.9399999999999977,3.7,FALSE,TRUE
SYY,Sysco Corporation,81.84,50,2027-01-15,472,30.5,7,8184,3050,280.0879120879121,8.976644608644595,5000,155.0645566965577,5134,0.030203458647557014,0.023277498794346263,-0.30142634144168307,0.02529325513196481,51.34,0.37267839687194526,31.840000000000003,-1.3400000000000034,2.0700000000000003,FALSE,TRUE
NUE,Nucor Corporation,136.08,60,2027-06-17,625,74,13,13608.000000000002,7400,373.6413043478261,15.93847086511443,6000,181.57977521293833,6208.000000000002,0.029249319460847016,0.016979090376864736,-0.4863910006780161,0.016093474426807763,62.08000000000001,0.5437977660199882,76.08000000000001,-2.0800000000000125,2.1900000000000004,FALSE,TRUE
NDSN,Nordson Corporation,227.35,150,2026-03-20,171,77,1,22735,7700,146.36743215031314,1.682418779635815,15000,113.04985092995048,15035,0.007519112133684768,0.016118044926218822,-0.39936897806113447,0.013899274246756103,150.35,0.33868484715196834,77.35,-0.3499999999999943,3.16,FALSE,TRUE
AFL,AFLAC Incorporated,111.35,80,2027-01-15,472,29.8,202,11135,2980,300.17543859649123,9.620437427799335,8000,154.79587602429092,8155,0.018981713798196312,0.014647316807975264,-0.20429306310329015,0.020116748989672202,81.55,0.2676246070947463,31.349999999999994,-1.5499999999999936,2.2399999999999998,FALSE,TRUE
TGT,Target Corporation,88.83,55,2025-12-19,80,33,3,8883,3300,99.99999999999999,0.5361187312248993,5500,17.536118731224633,5583,0.0031409849061838856,0.014411137793950202,-0.675062904768299,0.05065856129685917,55.83,0.37149611617696726,33.83,-0.8299999999999983,4.5,FALSE,TRUE
PNR,Pentair plc.,109.64,70,2027-01-15,472,39,8,10964,3900,129.38596491228068,4.146740270603161,7000,69.53270518288264,7064,0.009843248185572287,0.007603375290344161,-0.5141968015071047,0.00893834367019336,70.64,0.3557095950383072,39.64,-0.6400000000000006,0.98,FALSE,TRUE
FAST,Fastenal Company,48.87,36.25,2027-01-15,472,11.8,20,4887,1180,112.62472885032537,3.6095530060469336,3625,34.234281856372036,3707,0.009235036918363106,0.007134053597006584,-0.3190003076865513,0.021894822999795376,37.06999999999999,0.24145692653979955,12.619999999999997,-0.8199999999999967,1.07,FALSE,TRUE
